CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
11687455,1,0.0,Mobile Phone,Port Michael,15.0,CC,Female,3.0,4,Mobile,4,Single,2,1,14.0,2.0,1.0,0.0,166
16537666,0,5.0,Mobile Phone,Brianbury,13.0,UPI,Male,3.0,4,Laptop & Accessory,2,Single,2,1,,1.0,1.0,3.0,165
13704607,0,11.0,Computer,Osborneland,18.0,Debit Card,Male,2.0,3,Laptop & Accessory,5,Divorced,5,1,23.0,1.0,5.0,1.0,300
15232847,0,3.0,Phone,Ruizview,11.0,Credit Card,Female,3.0,5,Laptop & Accessory,2,Single,2,0,11.0,0.0,1.0,0.0,148
9951664,1,3.0,Computer,Patrickberg,14.0,UPI,Female,2.0,4,Mobile,5,Divorced,9,0,12.0,0.0,1.0,9.0,166
680632,0,3.0,Phone,Patrickview,19.0,Credit Card,Male,,3,Mobile,5,Single,4,0,25.0,,1.0,2.0,148
8659475,0,0.0,Phone,North Jasmine,,UPI,Female,3.0,4,Fashion,2,Married,3,0,14.0,0.0,2.0,4.0,154
4517152,1,3.0,Mobile Phone,North Rachel,11.0,UPI,Male,2.0,4,Fashion,2,Married,3,1,18.0,0.0,10.0,1.0,182
10318408,1,8.0,Mobile Phone,Yufurt,8.0,Debit Card,Male,3.0,5,Fashion,2,Divorced,3,0,18.0,1.0,1.0,1.0,123
5650346,1,0.0,Phone,East Robertfurt,,E wallet,Female,3.0,4,Mobile,3,Single,2,1,19.0,0.0,1.0,5.0,122
10913642,0,26.0,Mobile Phone,Elliottside,26.0,Debit Card,Male,,3,Laptop & Accessory,4,Single,2,1,25.0,0.0,1.0,3.0,298
12728192,1,0.0,Mobile Phone,Brandonbury,12.0,COD,Male,2.0,3,Mobile,3,Single,5,1,16.0,1.0,1.0,0.0,213
11541960,0,30.0,Phone,South Markland,8.0,Credit Card,Male,,2,Mobile,2,Divorced,3,1,14.0,2.0,1.0,1.0,215
6249883,0,1.0,Phone,Osborneton,6.0,Debit Card,Male,2.0,4,Laptop & Accessory,2,Single,3,1,19.0,1.0,8.0,1.0,226
10226055,1,7.0,Mobile Phone,New Spencerfurt,14.0,E wallet,Male,2.0,3,Mobile,4,Single,3,1,13.0,0.0,1.0,2.0,201
3865983,0,0.0,Phone,Hubbardhaven,15.0,Credit Card,Female,2.0,3,Fashion,2,Divorced,7,1,14.0,1.0,1.0,,166
15993746,0,0.0,Phone,Lake Lauraville,9.0,UPI,Female,3.0,3,Fashion,4,Divorced,1,0,25.0,1.0,1.0,0.0,204
4960165,0,3.0,Mobile Phone,Alexanderberg,20.0,UPI,Male,3.0,3,Mobile,5,Married,2,0,14.0,0.0,12.0,2.0,126
14359411,0,10.0,Mobile Phone,Camachoville,10.0,CC,Female,3.0,4,Laptop & Accessory,3,Divorced,5,1,21.0,5.0,1.0,5.0,129
16729336,0,19.0,Computer,Emilyfort,11.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Divorced,4,0,25.0,0.0,1.0,0.0,226
15865252,0,10.0,Computer,New Laurie,6.0,Credit Card,Male,2.0,3,Laptop & Accessory,2,Single,2,1,14.0,1.0,1.0,7.0,199
16228033,0,7.0,Computer,New Amy,12.0,Cash on Delivery,Male,3.0,3,Laptop & Accessory,5,Married,2,0,25.0,0.0,15.0,1.0,149
123436,0,,Phone,South Michael,9.0,Debit Card,Female,3.0,3,Mobile,3,Divorced,6,0,25.0,1.0,1.0,5.0,208
12389782,1,10.0,Computer,Lake David,13.0,CC,Female,2.0,3,Fashion,4,Single,7,0,14.0,0.0,1.0,2.0,137
10150799,0,0.0,Mobile Phone,South Traciechester,17.0,Debit Card,Male,2.0,4,Mobile,2,Divorced,6,1,25.0,0.0,1.0,3.0,160
5967908,0,,Phone,Port Elizabeth,9.0,Debit Card,Female,3.0,2,Mobile Phone,2,Divorced,2,1,21.0,0.0,1.0,4.0,145
15501893,0,12.0,Computer,Lake William,15.0,Debit Card,Male,3.0,3,Laptop & Accessory,5,Single,10,1,13.0,0.0,2.0,,114
5378507,0,,Mobile Phone,East Kathrynmouth,9.0,Debit Card,Male,2.0,3,Mobile,3,Married,5,1,17.0,1.0,9.0,6.0,177
7827012,1,0.0,Phone,Riosmouth,5.0,COD,Male,2.0,3,Mobile,3,Married,6,0,13.0,0.0,1.0,1.0,185
3245602,0,15.0,Mobile Phone,New David,14.0,Credit Card,Male,2.0,4,Mobile,5,Divorced,4,0,23.0,4.0,2.0,6.0,300
9178531,1,0.0,Mobile Phone,Benjaminville,9.0,CC,Female,2.0,3,Laptop & Accessory,4,Married,2,0,25.0,1.0,5.0,5.0,154
1860784,0,,Mobile Phone,Castillostad,5.0,Debit Card,Female,2.0,3,Others,3,Single,2,1,14.0,1.0,1.0,7.0,166
11936295,0,12.0,Phone,Johntown,27.0,Debit Card,Male,3.0,3,Mobile Phone,2,Single,1,0,19.0,1.0,1.0,1.0,152
5932442,0,20.0,Computer,Williamsside,12.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Divorced,2,1,18.0,1.0,2.0,1.0,183
7234501,0,,Computer,Hardinhaven,35.0,Debit Card,Male,2.0,3,Mobile Phone,2,Single,2,0,21.0,5.0,6.0,2.0,132
9399728,0,12.0,Computer,East Danielle,9.0,CC,Male,3.0,4,Fashion,2,Divorced,7,0,18.0,1.0,1.0,10.0,248
994542,0,9.0,Phone,Ruizville,5.0,CC,Female,3.0,2,Mobile,5,Married,6,0,18.0,1.0,2.0,2.0,189
12796547,0,0.0,Mobile Phone,Loveborough,9.0,Debit Card,Female,2.0,4,Fashion,2,Single,6,0,13.0,0.0,1.0,3.0,173
1897822,1,0.0,Mobile Phone,Lake Christina,11.0,CC,Female,2.0,4,Laptop & Accessory,3,Married,1,0,23.0,1.0,11.0,0.0,164
7465375,1,27.0,Phone,Port Mary,14.0,Debit Card,Male,2.0,4,Grocery,3,Divorced,2,0,13.0,1.0,1.0,1.0,104
4352442,1,16.0,Mobile Phone,Ashleystad,,Debit Card,Male,3.0,3,Mobile,4,Single,7,0,13.0,1.0,1.0,3.0,153
15610354,0,0.0,Phone,New Katherine,10.0,Debit Card,Male,2.0,4,Mobile Phone,2,Single,4,1,17.0,1.0,1.0,1.0,209
11284806,0,3.0,Phone,Lake Matthewfort,11.0,Credit Card,Female,3.0,1,Mobile,3,Married,2,0,13.0,0.0,1.0,1.0,127
7008476,0,30.0,Mobile Phone,New Lori,16.0,CC,Male,2.0,3,Laptop & Accessory,4,Divorced,1,0,17.0,0.0,1.0,5.0,192
8421001,1,4.0,Computer,Matthewfurt,14.0,UPI,Male,2.0,2,Laptop & Accessory,3,Single,6,1,14.0,,12.0,1.0,176
14170480,0,0.0,Mobile Phone,North Courtneyshire,28.0,Debit Card,Female,2.0,3,Others,2,Divorced,7,0,25.0,0.0,1.0,1.0,202
8232474,0,4.0,Phone,Lake Adamtown,16.0,E wallet,Male,3.0,3,Laptop & Accessory,5,Married,6,1,14.0,0.0,2.0,1.0,175
6381632,0,7.0,Phone,Aaronport,13.0,E wallet,Male,2.0,3,Fashion,2,Divorced,2,1,25.0,0.0,1.0,1.0,132
1998204,1,,Computer,North Stephanie,6.0,COD,Female,3.0,4,Fashion,3,Single,7,0,22.0,4.0,11.0,2.0,145
12853459,0,5.0,Mobile Phone,North Timothyborough,35.0,Debit Card,Male,2.0,4,Fashion,2,Divorced,2,0,25.0,0.0,14.0,5.0,237
2657516,0,0.0,Computer,South Aliceburgh,12.0,Credit Card,Male,2.0,3,Mobile,2,Single,2,1,12.0,0.0,4.0,0.0,112
14794111,1,6.0,Computer,Cookfurt,8.0,Debit Card,Female,3.0,3,Grocery,2,Divorced,2,0,19.0,,1.0,0.0,139
5634227,1,0.0,Computer,Seanstad,11.0,Credit Card,Female,2.0,4,Fashion,4,Married,2,1,19.0,1.0,1.0,0.0,167
8408523,1,0.0,Phone,Smithstad,14.0,COD,Female,2.0,3,Laptop & Accessory,3,Single,3,1,18.0,0.0,2.0,2.0,199
7976561,0,0.0,Computer,Joymouth,35.0,Debit Card,Female,3.0,3,Mobile,4,Single,2,1,24.0,0.0,,2.0,117
8344786,1,2.0,Phone,Lake Patriciaburgh,23.0,E wallet,Female,2.0,2,Laptop & Accessory,3,Single,5,0,17.0,1.0,1.0,3.0,151
2184427,0,7.0,Phone,North Jerryton,6.0,E wallet,Female,2.0,5,Laptop & Accessory,2,Divorced,5,0,13.0,1.0,1.0,0.0,239
13933775,0,6.0,Computer,East Jessica,5.0,Debit Card,Female,0.0,3,Mobile,2,Divorced,6,1,23.0,0.0,4.0,2.0,153
2397023,0,2.0,Phone,South Shanechester,9.0,Debit Card,Female,3.0,3,Mobile,2,Divorced,2,0,17.0,0.0,1.0,0.0,179
9151317,1,15.0,Computer,South Maryfort,5.0,Debit Card,Male,3.0,4,Grocery,2,Divorced,2,0,21.0,2.0,1.0,0.0,134
4322595,0,,Mobile Phone,Micheleberg,5.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,6,1,21.0,0.0,1.0,0.0,242
1197571,1,1.0,Mobile Phone,Angelaport,7.0,Credit Card,Female,3.0,2,Laptop & Accessory,4,Divorced,2,1,15.0,0.0,1.0,4.0,155
11976671,0,,Computer,Birdtown,,UPI,Male,2.0,2,Mobile Phone,2,Single,5,1,13.0,1.0,2.0,3.0,159
14005570,0,,Computer,Port Jeffreyborough,16.0,Debit Card,Female,2.0,3,Laptop & Accessory,5,Single,2,0,18.0,0.0,,0.0,164
3645539,0,0.0,Phone,West Jason,8.0,Credit Card,Female,3.0,1,Laptop & Accessory,4,Married,6,1,,0.0,1.0,2.0,108
1094963,0,0.0,Mobile Phone,New Margaret,19.0,Debit Card,Female,3.0,1,Laptop & Accessory,4,Married,2,0,19.0,1.0,2.0,2.0,168
12262438,0,4.0,Computer,Odomside,9.0,CC,Male,2.0,3,Laptop & Accessory,4,Divorced,3,0,18.0,1.0,15.0,1.0,186
14634236,0,1.0,Computer,Cherylshire,13.0,Debit Card,Male,2.0,3,Fashion,3,Divorced,2,0,13.0,1.0,1.0,2.0,181
13569963,0,12.0,Phone,South Mandy,,COD,Male,,3,Mobile,3,Single,5,0,16.0,1.0,1.0,8.0,125
13594171,0,6.0,Phone,Lake Jeffrey,16.0,UPI,Female,3.0,3,Laptop & Accessory,2,Divorced,6,0,15.0,0.0,1.0,5.0,170
2673392,1,6.0,Phone,New Albert,12.0,Credit Card,Female,2.0,4,Mobile,2,Divorced,2,0,20.0,3.0,1.0,2.0,188
6529747,0,0.0,Phone,Shannonstad,27.0,Credit Card,Male,3.0,4,Laptop & Accessory,5,Married,12,0,19.0,0.0,15.0,0.0,177
7283236,0,0.0,Phone,Nunezborough,8.0,Debit Card,Male,3.0,4,Laptop & Accessory,5,Single,8,1,11.0,0.0,1.0,8.0,164
802974,0,20.0,Computer,Robertsburgh,12.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Divorced,6,0,13.0,1.0,1.0,,201
4755020,1,3.0,Computer,Kelseyfurt,,E wallet,Female,,2,Laptop & Accessory,3,Divorced,2,0,15.0,,1.0,0.0,216
12727440,0,0.0,Mobile Phone,South Stephanie,7.0,COD,Male,3.0,3,Fashion,3,Single,3,0,15.0,1.0,5.0,6.0,240
3722011,0,2.0,Computer,New Rebecca,9.0,CC,Male,2.0,3,Mobile,5,Single,4,0,13.0,0.0,1.0,2.0,149
9758917,0,,Phone,Sherryside,12.0,Credit Card,Female,2.0,4,Mobile Phone,2,Single,2,0,13.0,1.0,4.0,1.0,132
930151,0,1.0,Mobile Phone,Lake Brian,17.0,Debit Card,Male,2.0,4,Laptop & Accessory,4,Single,2,0,19.0,1.0,3.0,3.0,200
9543475,0,3.0,Computer,Hayesshire,9.0,Debit Card,Female,2.0,3,Others,4,Married,5,0,18.0,0.0,1.0,3.0,173
2019090,0,7.0,Mobile Phone,South Reneeville,35.0,Credit Card,Female,2.0,3,Mobile,5,Divorced,3,0,19.0,0.0,2.0,5.0,202
5727256,1,7.0,Phone,Holmesland,5.0,Credit Card,Female,2.0,4,Laptop & Accessory,2,Divorced,13,0,17.0,1.0,3.0,3.0,182
5596607,0,2.0,Mobile Phone,Johnsonville,12.0,Debit Card,Male,2.0,3,Mobile Phone,3,Single,7,0,25.0,1.0,1.0,2.0,125
1899332,0,8.0,Phone,Ruizport,5.0,CC,Female,2.0,4,Mobile,5,Single,10,0,25.0,1.0,7.0,4.0,300
2455127,0,0.0,Computer,Lisaberg,30.0,Debit Card,Female,2.0,5,Others,5,Divorced,7,1,14.0,1.0,1.0,0.0,183
15882131,0,22.0,Mobile Phone,Lake Edward,12.0,CC,Female,0.0,4,Others,3,Married,3,1,16.0,5.0,4.0,1.0,144
7300448,0,30.0,Phone,Evanborough,11.0,Credit Card,Female,3.0,5,Laptop & Accessory,2,Divorced,3,1,18.0,0.0,1.0,3.0,170
2338219,1,2.0,Mobile Phone,New Amber,,Credit Card,Male,3.0,4,Mobile,3,Married,6,0,19.0,1.0,1.0,0.0,238
16433696,0,,Computer,Smithshire,9.0,Debit Card,Female,2.0,4,Laptop & Accessory,5,Divorced,6,0,25.0,1.0,1.0,0.0,247
241147,0,,Mobile Phone,Port Tiffany,15.0,Credit Card,Male,3.0,2,Mobile,4,Single,12,0,16.0,1.0,1.0,9.0,137
10431052,1,0.0,Computer,Port Robertmouth,11.0,E wallet,Male,3.0,3,Mobile,4,Single,1,1,13.0,1.0,1.0,0.0,225
9914452,0,10.0,Phone,Linmouth,9.0,Credit Card,Female,2.0,4,Fashion,3,Divorced,2,0,18.0,0.0,1.0,2.0,150
13448787,0,,Phone,New Alexandriaberg,31.0,E wallet,Female,,4,Others,3,Single,4,0,25.0,0.0,1.0,6.0,210
15317078,0,0.0,Mobile Phone,Lindsayton,16.0,Credit Card,Male,2.0,4,Fashion,4,Divorced,5,1,24.0,0.0,,4.0,138
10109977,0,12.0,Computer,Santosfort,35.0,Credit Card,Female,3.0,3,Laptop & Accessory,2,Divorced,4,0,25.0,3.0,1.0,1.0,145
5351520,0,,Mobile Phone,Lake Danielstad,10.0,E wallet,Female,,5,Mobile,3,Married,7,0,20.0,1.0,1.0,2.0,202
10636466,1,3.0,Mobile Phone,Jonhaven,24.0,E wallet,Female,,2,Mobile,3,Divorced,1,0,22.0,1.0,1.0,2.0,300
11817481,0,0.0,Mobile Phone,New Kelsey,32.0,Debit Card,Male,3.0,2,Fashion,3,Single,3,1,13.0,1.0,3.0,2.0,163
14492613,0,0.0,Phone,West Valerieside,5.0,Debit Card,Male,2.0,3,Laptop & Accessory,2,Divorced,1,0,18.0,0.0,1.0,1.0,146
3688080,1,1.0,Mobile Phone,West Hunter,9.0,UPI,Male,2.0,3,Mobile,5,Single,6,0,16.0,0.0,1.0,5.0,190
5649196,0,0.0,Phone,Wigginsfurt,8.0,Debit Card,Male,2.0,1,Laptop & Accessory,5,Single,6,1,,0.0,7.0,1.0,243
15073597,0,0.0,Computer,Lisatown,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,4,Divorced,3,0,17.0,0.0,1.0,2.0,146
3778810,1,0.0,Mobile Phone,New Kristina,7.0,Debit Card,Female,3.0,2,Mobile,5,Single,5,0,15.0,0.0,1.0,1.0,206
13595842,0,14.0,Phone,Nelsonmouth,10.0,CC,Male,,3,Grocery,4,Single,1,0,15.0,0.0,1.0,9.0,169
13991285,0,0.0,Phone,Sotoberg,5.0,Credit Card,Female,2.0,5,Laptop & Accessory,3,Single,3,1,17.0,0.0,3.0,2.0,145
15960870,0,6.0,Computer,Port Christinemouth,,Debit Card,Male,3.0,3,Mobile,3,Married,2,0,15.0,,1.0,6.0,124
16166048,0,6.0,Computer,Port Justin,12.0,Credit Card,Male,2.0,3,Mobile,2,Single,7,0,17.0,0.0,1.0,0.0,246
9808051,0,0.0,Phone,Seanburgh,14.0,Credit Card,Female,3.0,4,Laptop & Accessory,2,Divorced,7,0,25.0,1.0,1.0,1.0,238
7796825,0,1.0,Phone,Tatechester,7.0,Credit Card,Female,2.0,4,Others,3,Divorced,5,0,21.0,5.0,3.0,0.0,181
16424590,0,9.0,Computer,North Michael,20.0,COD,Female,2.0,4,Laptop & Accessory,4,Married,6,1,20.0,1.0,1.0,2.0,166
13774959,0,8.0,Phone,Allisontown,11.0,Credit Card,Female,2.0,3,Laptop & Accessory,2,Divorced,3,0,19.0,0.0,2.0,2.0,292
11497356,0,6.0,Mobile Phone,South Richard,15.0,COD,Male,2.0,3,Mobile,3,Single,5,0,16.0,1.0,1.0,4.0,174
8914970,0,7.0,Mobile Phone,Williamsfurt,11.0,UPI,Female,2.0,3,Fashion,5,Divorced,4,0,22.0,1.0,1.0,0.0,258
1395470,0,21.0,Mobile Phone,Kingport,,COD,Male,2.0,3,Mobile Phone,2,Divorced,3,0,18.0,0.0,1.0,2.0,159
868461,0,0.0,Computer,Coreyburgh,9.0,Debit Card,Female,2.0,3,Mobile,2,Single,5,0,25.0,0.0,1.0,5.0,186
11967853,0,,Phone,Emmahaven,,Credit Card,Male,2.0,3,Laptop & Accessory,3,Married,3,0,13.0,1.0,1.0,3.0,114
11772047,0,12.0,Phone,Scottborough,18.0,UPI,Male,3.0,3,Fashion,3,Divorced,7,0,14.0,1.0,3.0,1.0,125
15383399,0,6.0,Phone,West Victorfort,35.0,CC,Female,3.0,3,Others,3,Single,7,0,18.0,1.0,6.0,5.0,164
11617824,0,3.0,Phone,Fisherville,16.0,Credit Card,Male,2.0,2,Laptop & Accessory,2,Single,6,0,12.0,0.0,1.0,7.0,206
1496918,0,0.0,Computer,Port Matthew,17.0,UPI,Female,1.0,4,Mobile,2,Divorced,5,1,21.0,5.0,15.0,1.0,161
10238669,0,22.0,Phone,Wrighttown,10.0,Debit Card,Male,2.0,4,Mobile,2,Married,1,0,19.0,1.0,1.0,1.0,159
7034169,0,0.0,Mobile Phone,Bonniemouth,13.0,E wallet,Female,,3,Grocery,2,Married,3,0,20.0,1.0,2.0,2.0,221
1032447,0,,Phone,New Robert,29.0,COD,Female,2.0,3,Laptop & Accessory,4,Married,3,1,22.0,0.0,1.0,0.0,191
15049895,0,0.0,Mobile Phone,Salazarborough,15.0,Debit Card,Male,2.0,4,Fashion,4,Divorced,2,0,15.0,1.0,1.0,6.0,147
921467,1,1.0,Phone,Guerraville,13.0,UPI,Male,2.0,3,Mobile,2,Divorced,1,0,25.0,7.0,1.0,1.0,179
3538057,1,0.0,Computer,Freyview,,Credit Card,Female,3.0,2,Mobile,5,Divorced,2,1,25.0,1.0,1.0,6.0,176
16446565,0,23.0,Mobile Phone,Williamsland,16.0,Credit Card,Male,2.0,4,Laptop & Accessory,5,Divorced,1,1,12.0,,1.0,1.0,132
2236172,0,10.0,Computer,Castanedahaven,11.0,COD,Male,,3,Fashion,2,Single,7,0,21.0,1.0,1.0,2.0,156
